event_id,home_team,away_team,match_date,score,player_id,player_name,position,x,y
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,66.0,6.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,4.0,17.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,64.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,63.0,18.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,8.0,11.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,77.0,7.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,46.0,6.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,44.0,10.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,41.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,58.0,12.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,37.0,7.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,32.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,9.0,23.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,43.0,18.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,60.0,15.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,79.0,25.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,61.0,11.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,87.0,10.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,57.0,14.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,60.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,52.0,35.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,35.0,10.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,65.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,65.0,27.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,53.0,9.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,23.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,30.0,7.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,41.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,71.0,18.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,65.0,5.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,17.0,30.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,39.0,11.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,56.0,9.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,56.0,9.0
